Código OACI;CIAD;Nome;Município;UF;Tipo;LATGEOPOINT;LONGEOPOINT;Latitude;Longitude;Altitude;Operação Diurna;Operação Noturna;Rampa de Aproximação;Formato da Área de Pouso;Dimensões;Resistência do Pavimento;Superfície;Validade do Registro;Portaria de Registro;Link Portaria;Luzes de Aproximação;Luzes de Área de Toque e Elevação Inicial (TLOF);Indicador Visual de Rampa de Aproximação;Luzes Indicadoras de Área de Aproximação Final de Decolagem (FATO);Luzes de Obstáculo;Luzes de Ponto de Visada de Heliponto;TIPO_USO;id;categoria;parent_id;name;Label
SDHG;SP0344;Málaga;OSASCO;São Paulo;No solo;-23.481667;-46.778056;"23°28'54.0""S";"046°46'41.0""W";770,0;VFR;VFR;15 30;Quadrado;25 m;10,00;Concreto;14/04/2032;PA2022-7750;https://pergamum.anac.gov.br/arquivos/PA2022-7750.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHI;SP0345;Hospital Gastroclínica;SÃO PAULO;São Paulo;Elevado;-23.595;-46.651667;"23°35'42.0""S";"046°39'06.0""W";782,0;VFR;VFR;3 18;Quadrado;21 m;4,50;Metálico;19/11/2030;PA2021-4485;https://pergamum.anac.gov.br/arquivos/PA2021-4485.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHO;SP0346;Bradesco - Santo André;SANTO ANDRÉ;São Paulo;Elevado;-23.655833;-46.528333;"23°39'21.0""S";"046°31'42.0""W";769,0;VFR;Sem Operação;14;Quadrado;23 m;4,20;Concreto;24/05/2032;PA2022-8042;https://pergamum.anac.gov.br/arquivos/PA2022-8042.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHQ;SP0347;Shopping Leste Aricanduva;SÃO PAULO;São Paulo;No solo;-23.5675;-46.504722;"23°34'03.0""S";"046°30'17.0""W";742,0;VFR;;7 34;Quadrado;18 m;2,00;Asfalto;07/10/2023;PA2013-2598;https://pergamum.anac.gov.br/arquivos/PA2013-2598.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHT;SP0348;Cetenco Plaza - Torre Norte;SÃO PAULO;São Paulo;Elevado;-23.558611;-46.6575;"23°33'31.9""S";"046°39'27.3""W";897,0;VFR;Sem Operação;2;Quadrado;18 m;3,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SDHV;SP0349;Hospital Albert Einstein;SÃO PAULO;São Paulo;Elevado;-23.600278;-46.715278;"23°36'01.0""S";"046°42'55.0""W";845,0;VFR;VFR;6;Quadrado;19,5 m;4,00;Concreto;01/07/2032;PA2022-8426;https://pergamum.anac.gov.br/arquivos/PA2022-8426.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHW;SP0350;Hospital Bandeirantes;SÃO PAULO;São Paulo;Elevado;-23.5575;-46.634722;"23°33'27.4""S";"046°38'05.2""W";793,0;VFR;VFR;22;Quadrado;18 m;3,00;Metálico;16/03/2032;PA2022-7520;https://pergamum.anac.gov.br/arquivos/PA2022-7520.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHY;SP0351;Edifício São Luís Gonzaga;SÃO PAULO;São Paulo;Elevado;-23.556667;-46.661111;"23°33'24.1""S";"046°39'40.1""W";915,0;VFR;VFR;16;Quadrado;20,5 m;5,00;Concreto;11/07/2022;PA2013-0800;https://pergamum.anac.gov.br/arquivos/PA2013-0800.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHZ;SP0352;Hospital Vera Cruz.;CAMPINAS;São Paulo;Elevado;-22.904167;-47.067778;"22°54'15.0""S";"047°04'04.0""W";733,0;VFR;Sem Operação;10 19;Quadrado;20 m;4,00;Concreto;23/05/2024;PA2014-1204;https://pergamum.anac.gov.br/arquivos/PA2014-1204.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDIA;SP0353;Cidade;SÃO PAULO;São Paulo;Elevado;-23.545833;-46.6325;"23°32'45.0""S";"046°37'57.0""W";803,0;VFR;VFR;28;Quadrado;21 m;4,25;Metálico;29/05/2023;PA2015-0433;https://pergamum.anac.gov.br/arquivos/PA2015-0433.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDII;SP0354;iTower;BARUERI;São Paulo;Elevado;-23.504722;-46.849167;"23°30'17.0""S";"046°50'57.5""W";881,0;VFR;VFR;9 30;Quadrado;24 m;5,00;Concreto;02/07/2031;PA2021-5288;https://pergamum.anac.gov.br/arquivos/PA2021-5288.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDIK;SP0355;Alpha Business Empresarial;CAMPINAS;São Paulo;Elevado;-22.819444;-47.035278;"22°49'10.0""S";"047°02'07.0""W";623,0;VFR;VFR;18;Quadrado;18 m;4,00;Concreto;21/07/2031;PA2021-5486;https://pergamum.anac.gov.br/arquivos/PA2021-5486.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDIS;SP0356;The Eagle's Nest;ARANDU;São Paulo;No solo;-23.2475;-49.023889;"23°14'51.0""S";"049°01'26.0""W";569,0;VFR;VFR;13;Quadrado;21 m;7,00;Concreto;26/07/2031;PA2021-5530;https://pergamum.anac.gov.br/arquivos/PA2021-5530.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDIT;SP0357;Itaú NPD Paulista;SÃO PAULO;São Paulo;Elevado;-23.576667;-46.658056;"23°34'36.0""S";"046°39'29.0""W";780,0;VFR;VFR;4 14;Quadrado;21 m;4,00;Metálico;24/01/2023;PA2013-0195;https://pergamum.anac.gov.br/arquivos/PA2013-0195.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDIW;SP0358;Edifício São Paulo Trade Building;SÃO PAULO;São Paulo;Elevado;-23.594167;-46.689444;"23°35'39.0""S";"046°41'22.0""W";798,0;VFR;VFR;10;Quadrado;18 m;3,00;Concreto;28/04/2031;PA2021-4841;https://pergamum.anac.gov.br/arquivos/PA2021-4841.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJB;SP0359;Quinta da Baroneza II;BRAGANÇA PAULISTA;São Paulo;No solo;-22.973333;-46.700278;"22°58'24.2""S";"046°42'01.4""W";749,0;VFR;VFR;27;Quadrado;21 m;5,00;Concreto;13/11/2023;PA2013-2966;https://pergamum.anac.gov.br/arquivos/PA2013-2966.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJD;SP0360;Juquehy Baleia;SÃO SEBASTIÃO;São Paulo;No solo;-23.760833;-45.7125;"23°45'39.0""S";"045°42'45.0""W";10,0;VFR;VFR;7;Quadrado;21 m;5,00;Concreto;16/07/2025;PA2015-1855;https://pergamum.anac.gov.br/arquivos/PA2015-1855.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJI;SP0361;AVIBRÁS II;JACAREÍ;São Paulo;No solo;-23.326111;-45.816667;"23°19'34.0""S";"045°49'00.0""W";737,0;VFR;;5;Quadrado;26 m;10,00;Concreto;30/12/2024;PA2014-3164;https://pergamum.anac.gov.br/arquivos/PA2014-3164.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJJ;SP0362;Rio Pardo;IARAS;São Paulo;No solo;-22.871389;-49.0475;"22°52'17.0""S";"049°02'51.0""W";646,0;VFR;VFR;2 23;Quadrado;24 m;6,00;Concreto;02/05/2023;PA2013-1097;https://pergamum.anac.gov.br/arquivos/PA2013-1097.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJK;SP0363;Centro Empresarial Araguaia;BARUERI;São Paulo;Elevado;-23.501944;-46.841944;"23°30'07.0""S";"046°50'31.0""W";826,0;VFR;VFR;3;Quadrado;24 m;6,00;Concreto;05/06/2025;PA2017-0467;https://pergamum.anac.gov.br/arquivos/PA2017-0467.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJM;SP0364;Sítio Santo Antônio;JUNDIAÍ;São Paulo;No solo;-23.1325;-46.928333;"23°07'57.0""S";"046°55'42.0""W";768,0;VFR;VFR;1;Quadrado;21 m;4,25;Concreto;25/02/2031;PA2021-4181;https://pergamum.anac.gov.br/arquivos/PA2021-4181.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJP;SP0365;Igreja Mundial do Poder de Deus - IMPD;SÃO PAULO;São Paulo;Elevado;-23.550833;-46.620556;"23°33'03.0""S";"046°37'14.7""W";754,0;VFR;VFR;36;Quadrado;22,5 m;12,00;Concreto;19/11/2028;PA2018-3335;https://pergamum.anac.gov.br/arquivos/PA2018-3335.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJT;SP0366;J. Toledo;JUNDIAÍ;São Paulo;No solo;-23.175;-46.908889;"23°10'30.0""S";"046°54'32.0""W";697,0;VFR;VFR;21;Quadrado;18 m;3,00;Concreto;22/09/2031;PA2021-5935;https://pergamum.anac.gov.br/arquivos/PA2021-5935.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJU;SP0367;Hospital São Luiz;SÃO PAULO;São Paulo;Elevado;-23.590556;-46.673056;"23°35'26.0""S";"046°40'23.0""W";774,0;VFR;VFR;13;Quadrado;20 m;4,00;Metálico;06/03/2023;PA2019-1680;https://pergamum.anac.gov.br/arquivos/PA2019-1680.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDJW;SP0368;Rede D'Or São Luiz Morumbi;SÃO PAULO;São Paulo;Elevado;-23.590833;-46.703333;"23°35'27.0""S";"046°42'12.0""W";784,0;VFR;VFR;4 25;Quadrado;20 m;4,00;Concreto;06/03/2023;PA2016-3638;https://pergamum.anac.gov.br/arquivos/PA2016-3638.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKD;SP0370;Condomínio América Business Park;SÃO PAULO;São Paulo;Elevado;-23.618611;-46.703056;"23°37'07.0""S";"046°42'11.0""W";765,0;VFR;VFR;5;Quadrado;18 m;3,00;Concreto;25/03/2031;PA2021-4455;https://pergamum.anac.gov.br/arquivos/PA2021-4455.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKG;SP0371;Francisco Mellão;SÃO PAULO;São Paulo;Elevado;-23.593611;-46.688611;"23°35'37.0""S";"046°41'19.0""W";803,0;VFR;VFR;9 24;Quadrado;18 m;4,00;Concreto;10/04/2024;PA2014-0867;https://pergamum.anac.gov.br/arquivos/PA2014-0867.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKM;SP0373;Hotel Emiliano;SÃO PAULO;São Paulo;Elevado;-23.566111;-46.665278;"23°33'58.0""S";"046°39'55.0""W";825,0;VFR;VFR;15 15 36 36;Quadrado;19,5 m;3,00;Metálico;13/01/2032;PA2022-6902;https://pergamum.anac.gov.br/arquivos/PA2022-6902.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKR;SP0374;Fazenda Santo Antônio;ARARAS;São Paulo;No solo;-22.379167;-47.326111;"22°22'45.5""S";"047°19'34.5""W";624,0;VFR;VFR;4 30;Quadrado;24 m;6,00;Concreto;19/02/2025;PA2015-0410;https://pergamum.anac.gov.br/arquivos/PA2015-0410.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKT;SP0375;Edifício Dacon;SÃO PAULO;São Paulo;Elevado;-23.580556;-46.683889;"23°34'50.0""S";"046°41'02.0""W";824,0;VFR;VFR;15 35;Quadrado;19,5 m;4,00;Concreto;22/08/2023;PA2017-0651;https://pergamum.anac.gov.br/arquivos/PA2017-0651.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKV;SP0377;Rede Globo;SÃO PAULO;São Paulo;No solo;-23.614722;-46.696944;"23°36'53.0""S";"046°41'49.0""W";727,0;VFR;VFR;3;Quadrado;21 m;10,00;Concreto;21/07/2031;PA2021-5428;https://pergamum.anac.gov.br/arquivos/PA2021-5428.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKW;SP0378;Wessel;ARAÇARIGUAMA;São Paulo;No solo;-23.416111;-47.108611;"23°24'58.0""S";"047°06'31.0""W";710,0;VFR;VFR;18;Quadrado;21 m;4,50;Concreto;11/04/2026;PA2016-0870;https://pergamum.anac.gov.br/arquivos/PA2016-0870.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKY;SP0379;Hospital das Clínicas;SÃO PAULO;São Paulo;Elevado;-23.558056;-46.669167;"23°33'29.0""S";"046°40'09.4""W";841,0;VFR;VFR;4;Quadrado;21 m;3,00;Concreto;19/03/2023;PA2013-0719;https://pergamum.anac.gov.br/arquivos/PA2013-0719.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDLB;SP0380;Metropolitan Office;SÃO PAULO;São Paulo;Elevado;-23.581111;-46.6825;"23°34'52.3""S";"046°40'57.7""W";809,0;VFR;VFR;15 31;Quadrado;18 m;4,00;Metálico;21/12/2031;PA2021-6685;https://pergamum.anac.gov.br/arquivos/PA2021-6685.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDLF;SP0381;SBT;OSASCO;São Paulo;No solo;-23.476667;-46.778056;"23°28'36.0""S";"046°46'41.0""W";805,0;VFR;VFR;8;Quadrado;24 m;9,00;Concreto;13/03/2025;PA2019-1530;https://pergamum.anac.gov.br/arquivos/PA2019-1530.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDLQ;SP0382;Maresias;SÃO SEBASTIÃO;São Paulo;No solo;-23.786389;-45.571944;"23°47'11.0""S";"045°34'19.0""W";11,0;VFR;VFR;35;Quadrado;20 m;4,00;Concreto;04/04/2023;PA2013-0720;https://pergamum.anac.gov.br/arquivos/PA2013-0720.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDLT;SP0383;Litucera;VINHEDO;São Paulo;Elevado;-23.039722;-46.983611;"23°02'23.0""S";"046°59'01.0""W";746,0;VFR;VFR;31;Quadrado;19,5 m;2,72;Concreto;29/11/2022;PA2016-0444;https://pergamum.anac.gov.br/arquivos/PA2016-0444.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDMB;SP0384;Benteler;CAMPINAS;São Paulo;No solo;-23.001111;-47.119444;"23°00'04.0""S";"047°07'10.0""W";657,0;VFR;;13 31;Quadrado;18 m;2,00;Asfalto;;;;;;;;;;Privado;62;3;4;Helipontos;
SDMN;SP0385;Continental Tower;SÃO PAULO;São Paulo;Elevado;-23.601667;-46.699167;"23°36'06.0""S";"046°41'57.0""W";864,0;VFR;VFR;13 34;Quadrado;30 m;10,00;Concreto;02/05/2023;PA2016-1331;https://pergamum.anac.gov.br/arquivos/PA2016-1331.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDMT;SP0386;Banco Bradesco Av. Paulista;SÃO PAULO;São Paulo;Elevado;-23.562222;-46.655;"23°33'44.0""S";"046°39'18.0""W";883,0;VFR;VFR;18;Quadrado;18 m;4,00;Metálico;01/03/2026;PA2016-0447;https://pergamum.anac.gov.br/arquivos/PA2016-0447.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDMZ;SP0387;Mercedes-Benz do Brasil ;SÃO BERNARDO DO CAMPO;São Paulo;No solo;-23.663333;-46.579444;"23°39'48.0""S";"046°34'46.0""W";749,0;VFR;VFR;29;Quadrado;21 m;6,00;Concreto;10/03/2024;PA2015-0315;https://pergamum.anac.gov.br/arquivos/PA2015-0315.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDNG;SP0388;Fazenda São João;JAÚ;São Paulo;No solo;-22.418333;-48.600556;"22°25'06.0""S";"048°36'02.0""W";565,0;VFR;VFR;6;Quadrado;19,8 m;4,00;Concreto;14/09/2025;PA2015-2395;https://pergamum.anac.gov.br/arquivos/PA2015-2395.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDNN;SP0389;Birmann 21;SÃO PAULO;São Paulo;Elevado;-23.565278;-46.702222;"23°33'55.3""S";"046°42'08.2""W";840,0;VFR;VFR;1 22;Quadrado;18 m;3,00;Concreto;23/03/2031;PA2021-4438;https://pergamum.anac.gov.br/arquivos/PA2021-4438.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDNP;SP0390;Condomínio Conde Matarazzo;SÃO PAULO;São Paulo;Elevado;-23.5475;-46.6375;"23°32'51.6""S";"046°38'15.5""W";806,0;VFR;VFR;9;Quadrado;18 m;3,00;Concreto;28/01/2032;PA2022-6977;https://pergamum.anac.gov.br/arquivos/PA2022-6977.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDNR;SP0391;Banco Santander;SÃO PAULO;São Paulo;Elevado;-23.652222;-46.713889;"23°39'08.0""S";"046°42'50.0""W";767,0;VFR;VFR;9 27;Quadrado;21 m;4,00;Concreto;24/09/2023;PA2018-0644;https://pergamum.anac.gov.br/arquivos/PA2018-0644.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDOC;SP0392;Hospital do Coração;SÃO PAULO;São Paulo;Elevado;-23.573056;-46.643611;"23°34'23.0""S";"046°38'37.0""W";861,0;VFR;VFR;12 35;Quadrado;18 m;4,00;Concreto;08/11/2031;PA2021-6239;https://pergamum.anac.gov.br/arquivos/PA2021-6239.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDOF;SP0393;Edifício Palladio;SÃO PAULO;São Paulo;Elevado;-23.594722;-46.685556;"23°35'41.0""S";"046°41'08.0""W";789,0;VFR;VFR;9;Quadrado;21 m;4,50;Concreto;23/07/2025;PA2015-1950;https://pergamum.anac.gov.br/arquivos/PA2015-1950.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDOG;SP0394;Península;GUARUJÁ;São Paulo;Elevado;-23.996944;-46.203056;"23°59'49.7""S";"046°12'11.2""W";62,0;VFR;VFR;30;Quadrado;19,5 m;4,00;Concreto;25/01/2032;PA2022-7003;https://pergamum.anac.gov.br/arquivos/PA2022-7003.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDOH;SP0395;Pedreira Pau Pedra;GUARULHOS;São Paulo;No solo;-23.350833;-46.425833;"23°21'03.0""S";"046°25'33.0""W";835,0;VFR;VFR;35;Quadrado;24 m;6,00;Concreto;10/08/2025;PA2015-2134;https://pergamum.anac.gov.br/arquivos/PA2015-2134.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDOK;SP0396;Casas Bahia;JUNDIAÍ;São Paulo;No solo;-23.236111;-46.865833;"23°14'10.0""S";"046°51'57.0""W";764,0;VFR;;14 35;Quadrado;19,5 m;5,00;Concreto;09/05/2024;PA2017-1969;https://pergamum.anac.gov.br/arquivos/PA2017-1969.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDON;SP0397;Ônix;SÃO PAULO;São Paulo;No solo;-23.551389;-46.722222;"23°33'05.0""S";"046°43'20.0""W";803,0;VFR;VFR;1 16;Quadrado;18 m;4,00;Concreto;11/01/2032;PA2022-6793;https://pergamum.anac.gov.br/arquivos/PA2022-6793.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDOP;SP0398;EMS Sigma Pharma 2;HORTOLÂNDIA;São Paulo;Elevado;-22.895556;-47.190278;"22°53'44.8""S";"047°11'25.6""W";648,0;VFR;VFR;15 36;Quadrado;20 m;4,00;Metálico;13/08/2030;PA2020-1899;https://pergamum.anac.gov.br/arquivos/PA2020-1899.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDOT;SP0399;Attilio Tinelli;SÃO PAULO;São Paulo;Elevado;-23.6025;-46.693611;"23°36'09.0""S";"046°41'37.0""W";779,0;VFR;VFR;29;Quadrado;19,5 m;3,00;Concreto;01/06/2031;PA2021-5080;https://pergamum.anac.gov.br/arquivos/PA2021-5080.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDPB;SP0400;Edifício Prime Business Center;FRANCA;São Paulo;Elevado;-20.536111;-47.39;"20°32'10.0""S";"047°23'24.0""W";1018,0;VFR;VFR;6 26;Quadrado;21 m;4,50;Concreto;25/05/2026;PA2016-1288;https://pergamum.anac.gov.br/arquivos/PA2016-1288.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDPK;SP0402;Panco I;SÃO PAULO;São Paulo;Elevado;-23.527778;-46.494722;"23°31'40.9""S";"046°29'41.7""W";801,0;VFR;VFR;14;Quadrado;19,3 m;3,00;Concreto;04/09/2022;PA2013-0797;https://pergamum.anac.gov.br/arquivos/PA2013-0797.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDPL;SP0403;Ibirapuera Park Hotel Ltda;SÃO PAULO;São Paulo;Elevado;-23.592778;-46.649444;"23°35'34.0""S";"046°38'58.0""W";825,0;VFR;VFR;2 22;Quadrado;19,5 m;4,50;Concreto;30/08/2031;PA2021-5768;https://pergamum.anac.gov.br/arquivos/PA2021-5768.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDPM;SP0404;Palácio dos Bandeirantes;SÃO PAULO;São Paulo;No solo;-23.600556;-46.713056;"23°36'02.0""S";"046°42'47.0""W";792,0;VFR;VFR;6 27;Quadrado;30 m;10,00;Concreto;04/11/2023;PA2013-2823;https://pergamum.anac.gov.br/arquivos/PA2013-2823.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDPO;SP0405;Plaza Centenário;SÃO PAULO;São Paulo;Elevado;-23.605278;-46.695833;"23°36'19.0""S";"046°41'45.0""W";861,0;VFR;Sem Operação;13;Quadrado;18 m;3,00;Concreto;13/02/2023;PA2013-0388;https://pergamum.anac.gov.br/arquivos/PA2013-0388.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDPS;SP0406;Hospital Estadual Mário Covas;SANTO ANDRÉ;São Paulo;Elevado;-23.670833;-46.532778;"23°40'15.0""S";"046°31'58.0""W";807,0;VFR;VFR;3;Quadrado;21 m;4,50;Concreto;11/08/2024;PA2014-1863;https://pergamum.anac.gov.br/arquivos/PA2014-1863.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDPT;SP0407;Parque Paulista;SÃO PAULO;São Paulo;Elevado;-23.560278;-46.659167;"23°33'37.0""S";"046°39'33.0""W";884,0;VFR;VFR;8;Quadrado;19,5 m;4,00;Concreto;25/01/2023;PA2013-0231;https://pergamum.anac.gov.br/arquivos/PA2013-0231.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDQI;SP0408;Fazenda Quilombo;INDAIATUBA;São Paulo;No solo;-23.074167;-47.086667;"23°04'27.0""S";"047°05'12.0""W";708,0;VFR;VFR;24;Quadrado;22 m;6,00;Concreto;03/12/2030;PA2020-3338;https://pergamum.anac.gov.br/arquivos/PA2020-3338.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDQP;SP0410;Parque Cultural Paulista;SÃO PAULO;São Paulo;Elevado;-23.571667;-46.645556;"23°34'18.0""S";"046°38'44.0""W";906,0;VFR;VFR;12 33;Quadrado;18 m;3,00;Concreto;28/08/2022;PA2016-2470;https://pergamum.anac.gov.br/arquivos/PA2016-2470.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDQV;SP0411;Pavão;GUARULHOS;São Paulo;Elevado;-23.432778;-46.410556;"23°25'58.0""S";"046°24'38.0""W";786,0;VFR;VFR;24;Quadrado;20 m;6,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SDQW;SP0412;Guararema;GUARAREMA;São Paulo;No solo;-23.326389;-46.128611;"23°19'35.0""S";"046°07'43.0""W";592,0;VFR;VFR;8;Quadrado;24 m;6,00;Concreto;11/09/2024;PA2014-2119;https://pergamum.anac.gov.br/arquivos/PA2014-2119.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDQY;SP0413;Shopping Center Iguatemi Campinas;CAMPINAS;São Paulo;Elevado;-22.891111;-47.028333;"22°53'28.5""S";"047°01'42.0""W";718,0;VFR;VFR;8;Quadrado;21 m;4,50;Concreto;25/02/2031;PA2021-3979;https://pergamum.anac.gov.br/arquivos/PA2021-3979.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDRB;SP0414;Renaissance Hotel;SÃO PAULO;São Paulo;Elevado;-23.558889;-46.662222;"23°33'32.0""S";"046°39'44.0""W";916,0;VFR;VFR;14 35;Quadrado;18 m;3,00;Metálico;10/03/2024;PA2014-0533;https://pergamum.anac.gov.br/arquivos/PA2014-0533.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDRN;SP0415;Zarzur;SÃO PAULO;São Paulo;Elevado;-23.57;-46.691944;"23°34'12.0""S";"046°41'31.0""W";808,0;VFR;VFR;20;Quadrado;23 m;4,50;Metálico;25/05/2030;PA2020-0996;https://pergamum.anac.gov.br/arquivos/PA2020-0996.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDSN;SP0417;São Luiz;SÃO PAULO;São Paulo;Elevado;-23.590556;-46.686667;"23°35'26.0""S";"046°41'12.0""W";790,0;VFR;VFR;19;Quadrado;21 m;4,00;Concreto;22/07/2030;PA2020-1681;https://pergamum.anac.gov.br/arquivos/PA2020-1681.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDSR;SP0418;Subestação São Roque;IBIÚNA;São Paulo;No solo;-23.659167;-47.103333;"23°39'33.0""S";"047°06'12.0""W";874,0;VFR;VFR;20;Quadrado;34 m;10,00;Concreto;08/02/2032;PA2022-7110;https://pergamum.anac.gov.br/arquivos/PA2022-7110.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDSU;SP0419;Pirelli Sumaré;SUMARÉ;São Paulo;No solo;-22.8;-47.191667;"22°48'00.0""S";"047°11'30.0""W";575,0;VFR;;7 28;Quadrado;20 m;4,00;Grama;17/01/2024;PA2014-0122;https://pergamum.anac.gov.br/arquivos/PA2014-0122.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDSX;SP0420;ITM Expo;SÃO PAULO;São Paulo;Elevado;-23.526944;-46.745;"23°31'37.0""S";"046°44'42.0""W";745,0;VFR;VFR;1;Quadrado;24 m;6,00;Metálico;;;;;;;;;;Privado;62;3;4;Helipontos;
SDSZ;SP0421;Banco Safra;SÃO PAULO;São Paulo;Elevado;-23.558056;-46.659722;"23°33'29.0""S";"046°39'35.0""W";908,0;VFR;VFR;20;Quadrado;24 m;6,00;Metálico;10/12/2029;PA2019-3703;https://pergamum.anac.gov.br/arquivos/PA2019-3703.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDTC;SP0422;Edifício Edel Trade Center;SÃO PAULO;São Paulo;Elevado;-23.6025;-46.660556;"23°36'09.0""S";"046°39'38.0""W";831,0;VFR;VFR;15 35;Quadrado;18 m;3,00;Metálico;24/09/2023;PA2014-0868;https://pergamum.anac.gov.br/arquivos/PA2014-0868.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDTG;SP0423;Edifício Atrium IV;SÃO PAULO;São Paulo;Elevado;-23.593056;-46.686667;"23°35'35.0""S";"046°41'12.0""W";795,0;VFR;VFR;2 19;Quadrado;21 m;4,00;Metálico;24/09/2023;PA2020-0044;https://pergamum.anac.gov.br/arquivos/PA2020-0044.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDTJ;SP0424;Edifício Atrium  V;SÃO PAULO;São Paulo;Elevado;-23.595833;-46.684444;"23°35'45.0""S";"046°41'04.0""W";791,0;VFR;VFR;27;Quadrado;21 m;4,25;Metálico;24/09/2023;PA2020-3271;https://pergamum.anac.gov.br/arquivos/PA2020-3271.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDTM;SP0425;Crystal Tower;BARUERI;São Paulo;Elevado;-23.493333;-46.852778;"23°29'36.0""S";"046°51'10.0""W";865,0;VFR;VFR;13 31;Quadrado;18 m;3,00;Concreto;19/08/2030;PA2020-1962;https://pergamum.anac.gov.br/arquivos/PA2020-1962.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDTN;SP0426;REC Berrini TNU;SÃO PAULO;São Paulo;Elevado;-23.607778;-46.696667;"23°36'28.9""S";"046°41'48.1""W";815,0;VFR;VFR;13;Quadrado;18 m;3,00;Concreto;11/02/2024;PA2014-0327;https://pergamum.anac.gov.br/arquivos/PA2014-0327.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDTQ;SP0427;Tribuna Square;SANTOS;São Paulo;Elevado;-23.936667;-46.321667;"23°56'12.0""S";"046°19'18.0""W";72,0;VFR;VFR;12 30;Quadrado;20 m;5,00;Concreto;11/07/2024;PA2015-0432;https://pergamum.anac.gov.br/arquivos/PA2015-0432.pdf;;;;;;;Privado;62;3;4;Helipontos;
